Order ID,Sales,Profit,City,State,Customer Segment,Product Category
29090,99.1,28.42,Anaheim,California,Consumer,Office Supplies
29090,380.34,-108.20,Anaheim,California,Consumer,Office Supplies
29095,291.67,54.46,Burbank,Illinois,Small Business,Office Supplies
29120,1677.27,528.79,Arlington,Virginia,Consumer,Office Supplies
29120,1556.08,-41.77,Arlington,Virginia,Consumer,Furniture
29121,3206.965,575.33,Portage,Indiana,Corporate,Technology
29127,31.13,-0.81,Jupiter,Florida,Consumer,Office Supplies
29152,58.63,-40.86,Forest Park,Georgia,Small Business,Technology
29152,94.99,-106.29,Forest Park,Georgia,Small Business,Office Supplies
29156,208.77,-76.58,Bryant,Arkansas,Home Office,Technology
29158,2266.7,180.80,Brooklyn Center,Minnesota,Home Office,Furniture
29185,468.49,-6.37,Madison Heights,Michigan,Corporate,Office Supplies
29185,446.53,-261.45,Madison Heights,Michigan,Corporate,Furniture
29185,217.85,-25.31,Midland,Michigan,Corporate,Office Supplies
29187,142.3,-24.18,Woodburn,Oregon,Consumer,Office Supplies
29187,21.93,-37.79,Woodburn,Oregon,Consumer,Office Supplies
29187,26095.13,12606.81,Woodburn,Oregon,Consumer,Technology
29187,75.58,-43.26,Woodburn,Oregon,Consumer,Office Supplies
29187,477.53,51.17,Woodburn,Oregon,Consumer,Office Supplies
29191,7201.89,-650.11,Miramar,Florida,Home Office,Furniture
29216,1936.45,307.17,Horn Lake,Mississippi,Home Office,Technology
29216,3711.04,-773.78,Horn Lake,Mississippi,Home Office,Furniture
29218,1823.02,80.80,Redmond,Washington,Home Office,Furniture
29218,74.02,8.13,Redmond,Washington,Home Office,Office Supplies
29218,2252.976,-54.36,Renton,Washington,Home Office,Technology
29219,203.4,24.59,Killeen,Texas,Home Office,Office Supplies
29220,12690.33,5045.30,New Rochelle,New York,Corporate,Office Supplies
29221,325.33,-41.75,Sacramento,California,Consumer,Office Supplies
29223,24701.12,8022.94,Severna Park,Maryland,Home Office,Furniture
29249,3156.6,454.26,Titusville,Florida,Corporate,Furniture
29249,302.69,125.65,Titusville,Florida,Corporate,Office Supplies
29252,65.81,-15.44,Newton,Iowa,Small Business,Office Supplies
29255,617.219,-136.09,North Royalton,Ohio,Consumer,Technology
29280,238.35,-64.51,Derry,New Hampshire,Small Business,Office Supplies
29280,856.34,248.91,Waterville,Maine,Small Business,Technology
29282,34.27,-26.44,Van Buren,Arkansas,Corporate,Office Supplies
29284,6449.056,1116.02,Saratoga,California,Home Office,Furniture
29286,13070.2,-6923.60,Redmond,Washington,Corporate,Technology
29287,281.39,-106.40,Carol Stream,Illinois,Consumer,Office Supplies
29287,12593.91,2699.67,Carol Stream,Illinois,Consumer,Technology
29317,7789.63,1774.53,Oregon City,Oregon,Corporate,Furniture
29317,15703.82,3055.72,Oregon City,Oregon,Corporate,Technology
29317,140.69,-14.54,Oregon City,Oregon,Corporate,Office Supplies
29318,2954.14,-522.94,Omaha,Nebraska,Corporate,Office Supplies
29318,3375.3075,562.13,Omaha,Nebraska,Corporate,Technology
29319,6654.39,1151.69,Vincennes,Indiana,Small Business,Furniture
29319,4429.69,983.55,Vincennes,Indiana,Small Business,Technology
29346,29.06,-16.15,Waterville,Maine,Corporate,Office Supplies
29347,2040.39,221.09,Sanford,Florida,Corporate,Office Supplies
29349,2526.54,772.11,Augusta,Maine,Small Business,Technology
29349,162.39,-101.68,West Milford,New Jersey,Small Business,Office Supplies
29350,2519.55,592.53,Elmwood Park,New Jersey,Consumer,Office Supplies
29350,150.33,-47.88,Nashua,New Hampshire,Consumer,Office Supplies
29350,1634.17,232.80,South Orange,New Jersey,Consumer,Office Supplies
29351,5122.61,1784.04,Laurel,Maryland,Consumer,Office Supplies
29376,2850.31,569.08,Florence,Alabama,Consumer,Office Supplies
29380,150.13,1.73,Bartlesville,Oklahoma,Corporate,Office Supplies
29382,239.35,78.96,Kokomo,Indiana,Small Business,Office Supplies
29382,684.66,35.09,Kokomo,Indiana,Small Business,Furniture
29383,157.13,-46.89,Willoughby,Ohio,Corporate,Technology
29383,195.11,-129.42,Willoughby,Ohio,Corporate,Office Supplies
29383,2738.785,556.83,Willoughby,Ohio,Corporate,Technology
29383,217.42,16.97,Youngstown,Ohio,Corporate,Furniture
29408,4260.73,251.58,Sault Sainte Marie,Michigan,Home Office,Technology
29409,38.99,-33.52,Maple Grove,Minnesota,Home Office,Technology
29410,4186.53,1929.58,Greenville,Texas,Corporate,Technology
29410,6057.27,1585.50,Greenville,Texas,Corporate,Technology
29411,67.87,-112.54,Keller,Texas,Corporate,Office Supplies
29411,542.24,268.53,Keller,Texas,Corporate,Office Supplies
29411,15174.95,7251.92,Keller,Texas,Corporate,Technology
29411,1084.12,294.43,Keller,Texas,Corporate,Technology
29445,2531.35,415.55,Marion,Indiana,Consumer,Technology
29473,13367.82,-774.89,Orange,New Jersey,Consumer,Furniture
29473,206.2865,-111.98,Westbrook,Maine,Consumer,Technology
29475,235.12,-29.62,Weslaco,Texas,Home Office,Furniture
29475,1814.82,-1128.66,Wichita Falls,Texas,Home Office,Furniture
29478,272.8925,19.61,Poinciana,Florida,Consumer,Technology
29504,1485.06,25.32,Waynesboro,Virginia,Small Business,Furniture
29504,1211.18,208.40,Waynesboro,Virginia,Small Business,Office Supplies
29505,45.21,4.61,Los Gatos,California,Home Office,Office Supplies
29506,221.13,59.70,Middle River,Maryland,Consumer,Office Supplies
29506,16.35,-5.62,Middle River,Maryland,Consumer,Office Supplies
29507,3049.632,-679.04,North Royalton,Ohio,Consumer,Furniture
29507,1274.949,416.99,North Royalton,Ohio,Consumer,Technology
29510,6123.94,1292.44,Carbondale,Illinois,Home Office,Furniture
29536,495.32,-72.73,Bothell,Washington,Consumer,Office Supplies
29536,2483.53,-176.77,Bothell,Washington,Consumer,Furniture
29536,967.41,26.64,Bothell,Washington,Consumer,Office Supplies
29537,318.56,-30.97,Midland,Texas,Home Office,Office Supplies
29539,223.2,78.74,Baton Rouge,Louisiana,Corporate,Office Supplies
29569,27720.98,11984.40,Bothell,Washington,Consumer,Technology
29569,520.13,127.55,Bothell,Washington,Consumer,Office Supplies
29572,2657.56,126.28,North Royalton,Ohio,Home Office,Furniture
29573,792.21,42.24,Fitchburg,Wisconsin,Home Office,Office Supplies
29607,240.74,21.05,Mount Lebanon,Pennsylvania,Home Office,Office Supplies
29633,96.01,-43.24,Middle River,Maryland,Consumer,Office Supplies
29637,598.19,-6.61,Mesa,Arizona,Home Office,Technology
29639,22.37,-14.09,Athens,Georgia,Corporate,Office Supplies
29666,362.75,-54.47,Bennington,Vermont,Small Business,Technology
29666,155.86,-152.59,Salem,New Hampshire,Small Business,Office Supplies
29667,215.31,-51.75,Fairfield,Connecticut,Corporate,Office Supplies
29671,1511.7,221.63,Lancaster,Texas,Consumer,Office Supplies
29700,30.35,5.02,Londonderry,New Hampshire,Consumer,Office Supplies
29730,3072.86,-364.87,Mount Lebanon,Pennsylvania,Consumer,Furniture
29761,1463.105,446.99,Bozeman,Montana,Corporate,Technology
29761,1085.4,262.32,Butte,Montana,Corporate,Office Supplies
29761,123.67,-34.17,Butte,Montana,Corporate,Furniture
29762,22.45,0.78,La Porte,Indiana,Home Office,Office Supplies
29762,3268.56,-1181.71,Rapid City,South Dakota,Home Office,Furniture
29764,165.09,-8.59,Perry Hall,Maryland,Small Business,Office Supplies
29766,89061.05,27220.69,Madison,Alabama,Consumer,Technology
29766,6636.664,1623.70,Madison,Alabama,Consumer,Technology
29767,4153.06,1499.41,Broomfield,Colorado,Home Office,Office Supplies
29795,19325.2,8793.54,Danville,Illinois,Small Business,Office Supplies
29795,8380.22,813.83,Decatur,Illinois,Small Business,Furniture
29797,742.05,-337.98,Ashland,MA,Small Business,Furniture
29826,157.63,-78.13,Pueblo West,Colorado,Consumer,Technology
29827,926.65,-75.38,Bremerton,Washington,Consumer,Technology
29831,2175.22,-520.55,El Dorado Hills,California,Small Business,Office Supplies
29856,115.54,43.35,Brookings,South Dakota,Consumer,Office Supplies
29857,5572.92,-639.47,Olathe,Kansas,Consumer,Furniture
29860,8295.29,2267.22,Mandan,North Dakota,Home Office,Office Supplies
29861,35.17,5.58,Tinley Park,Illinois,Small Business,Office Supplies
29862,214.64,-76.88,Watertown,Wisconsin,Corporate,Office Supplies
29889,243.5,23.87,Whitehall,Ohio,Small Business,Office Supplies
29893,5452.9,426.67,Gorham,Maine,Small Business,Office Supplies
29894,606.98,21.08,Massillon,Ohio,Corporate,Furniture
29894,301.62,-162.54,Massillon,Ohio,Corporate,Office Supplies
29895,7286.65,474.89,Port Arthur,Texas,Home Office,Furniture
29921,3977.97,1733.47,Leavenworth,Kansas,Small Business,Office Supplies
29926,20.21,-5.14,Burien,Washington,Corporate,Office Supplies
29927,257.97,33.18,Maryland Heights,MO,Corporate,Office Supplies
29953,619.77,50.24,Clayton,MO,Home Office,Office Supplies
29956,80.33,-12.95,Oakdale,Minnesota,Consumer,Office Supplies
29957,2555.37,-824.91,Texarkana,Arkansas,Corporate,Furniture
29957,1447.62,576.39,Wheeling,West Virginia,Corporate,Office Supplies
29958,307.57,-72.30,Perry Hall,Maryland,Consumer,Office Supplies
29958,14861.07,3408.29,Perry Hall,Maryland,Consumer,Furniture
29985,24.51,-18.26,Elyria,Ohio,Corporate,Office Supplies
29985,196.75,0.13,Saginaw,Michigan,Corporate,Furniture
29986,1477.39,641.40,Midland,Michigan,Corporate,Office Supplies
29988,5177.4,287.50,Grants Pass,Oregon,Corporate,Technology
29991,123.11,48.93,North Miami Beach,Florida,Small Business,Office Supplies
30016,85.56,-41.58,Kearney,Nebraska,Corporate,Office Supplies
30016,754.6555,-212.55,Kearney,Nebraska,Corporate,Technology
30023,16193.16,6463.34,Lodi,New Jersey,Consumer,Technology
30023,157.33,-76.34,Naugatuck,Connecticut,Consumer,Office Supplies
30023,10253.75,3256.81,Reading,MA,Consumer,Technology
30023,840.24,19.73,Waterville,Maine,Consumer,Office Supplies
30048,7765.13,433.63,Michigan City,Indiana,Home Office,Office Supplies
30051,243.06,-1.57,Salem,Oregon,Home Office,Office Supplies
30053,3279.01,349.22,Sherwood,Arkansas,Consumer,Technology
30054,311.19,-9.18,Canton,Ohio,Corporate,Furniture
30081,213.49,-136.45,Bryant,Arkansas,Home Office,Office Supplies
30083,324.28,20.43,Myrtle Beach,South Carolina,Home Office,Office Supplies
30114,4667.28,-362.88,White Plains,New York,Corporate,Technology
30144,5503.39,-528.65,Levittown,Pennsylvania,Small Business,Furniture
30147,740.14,29.73,Southgate,Michigan,Consumer,Furniture
30149,16.47,-6.82,Waterford,Michigan,Corporate,Office Supplies
30149,173.62,-88.64,Westland,Michigan,Corporate,Furniture
30149,690.97,-16.94,Westland,Michigan,Corporate,Furniture
30150,443.46,193.12,Pennsauken,New Jersey,Home Office,Office Supplies
30151,792.76,33.37,Asbury Park,New Jersey,Home Office,Office Supplies
30176,2504.41,-547.89,Knoxville,Tennessee,Home Office,Furniture
30208,1752.0965,356.35,Mason,Ohio,Home Office,Technology
30211,141.96,38.43,Beaverton,Oregon,Small Business,Office Supplies
30214,375.61,-21.26,Paragould,Arkansas,Home Office,Office Supplies
30215,3637.728,349.47,Auburn,Maine,Home Office,Technology
30215,125.84,18.42,Newington,Connecticut,Home Office,Office Supplies
30243,2435.32,650.56,Mishawaka,Indiana,Corporate,Office Supplies
30243,4242.76,340.88,Mishawaka,Indiana,Corporate,Technology
30276,1453.704,549.84,Lindenwold,New Jersey,Corporate,Technology
30276,7656.304,-715.78,North Arlington,New Jersey,Corporate,Furniture
30278,2860.93,832.62,Decatur,Alabama,Home Office,Technology
30279,1412.98,324.96,Hawthorne,New Jersey,Corporate,Office Supplies
30279,19539.94,4914.24,Maple Shade,New Jersey,Corporate,Technology
30308,30.38,-59.18,Wylie,Texas,Corporate,Office Supplies
30310,2024.0285,4.90,Trenton,Michigan,Consumer,Technology
30336,5155.07,368.79,Yonkers,New York,Corporate,Office Supplies
30341,6244.18,470.30,Brooklyn Center,Minnesota,Home Office,Furniture
30341,239.75,105.91,Brooklyn Center,Minnesota,Home Office,Office Supplies
30341,150.2,62.46,Brooklyn Center,Minnesota,Home Office,Office Supplies
30343,1556.42,-60.98,Murray,Utah,Corporate,Technology
30343,130.28,56.97,Ogden,Utah,Corporate,Office Supplies
30343,41343.21,3852.19,Apex,North Carolina,Corporate,Technology
30369,76.81,-55.77,Dublin,Ohio,Home Office,Office Supplies
30369,174.22,-1.23,Dublin,Ohio,Home Office,Office Supplies
30372,14.4,-7.39,Crown Point,Indiana,Corporate,Furniture
30374,709.54,131.44,Richmond,Kentucky,Corporate,Office Supplies
30374,1220.08,515.64,Richmond,Kentucky,Corporate,Technology
30375,71.45,-92.95,Nashville,Tennessee,Corporate,Office Supplies
30401,239.4,-57.37,Eugene,Oregon,Corporate,Office Supplies
30403,305.01,-160.82,Springville,Utah,Home Office,Office Supplies
30403,3583.52,221.71,Springville,Utah,Home Office,Office Supplies
30405,2789.03,-303.44,Pearl,Mississippi,Home Office,Furniture
30407,17853.64,6227.33,Athens,Georgia,Corporate,Office Supplies
30433,253.38,-35.78,Janesville,Wisconsin,Home Office,Office Supplies
30436,121.19,-152.13,Brownsville,Texas,Corporate,Office Supplies
30467,2019.65,289.88,Prior Lake,Minnesota,Consumer,Office Supplies
30469,304.26,28.93,Phoenix,Arizona,Corporate,Office Supplies
30497,706.91,85.68,Conway,Arkansas,Corporate,Office Supplies
30497,190.06,-61.90,Conway,Arkansas,Corporate,Office Supplies
30499,92.06,5.66,Anderson,Indiana,Consumer,Office Supplies
30499,199.62,42.34,Anderson,Indiana,Consumer,Office Supplies
30532,431.37,-28.67,Wausau,Wisconsin,Home Office,Office Supplies
30532,262.31,27.55,Wausau,Wisconsin,Home Office,Office Supplies
30532,514.03,82.19,Wausau,Wisconsin,Home Office,Office Supplies
30532,1696.7,-82.81,Wauwatosa,Wisconsin,Home Office,Furniture
30564,606.3985,126.13,Henderson,Kentucky,Home Office,Technology
30565,1785.02,52.66,Columbia,Tennessee,Corporate,Technology
30566,225.45,-193.39,Loveland,Colorado,Small Business,Office Supplies
30567,2690.84,-368.02,Germantown,Tennessee,Small Business,Office Supplies
30567,733.55,103.13,Hendersonville,Tennessee,Small Business,Office Supplies
30567,38.71,23.00,Hendersonville,Tennessee,Small Business,Furniture
30567,62.6,7.32,Hendersonville,Tennessee,Small Business,Office Supplies
30593,97.65,-90.07,Beckley,West Virginia,Small Business,Furniture
30593,1408.34,176.63,Beckley,West Virginia,Small Business,Office Supplies
30597,93.02,20.01,Green Bay,Wisconsin,Consumer,Furniture
30597,639.84,-95.76,Green Bay,Wisconsin,Consumer,Office Supplies
30599,105.93,33.47,Rutland,Vermont,Corporate,Office Supplies
30625,478.94,10.56,Winchester,Virginia,Corporate,Office Supplies
30625,2429.09,-20.67,Winchester,Virginia,Corporate,Furniture
30626,220.82,77.68,Hoover,Alabama,Corporate,Office Supplies
30657,273.38,-170.91,Wake Forest,North Carolina,Corporate,Technology
30657,179.66,-1.73,Wake Forest,North Carolina,Corporate,Technology
30658,17387.65,6907.61,Plainfield,Illinois,Corporate,Technology
30658,6040.22,-942.50,Plainfield,Illinois,Corporate,Office Supplies
30659,3116.7715,-106.51,Emporia,Kansas,Corporate,Technology
30660,986.272,-647.14,Overland Park,Kansas,Small Business,Furniture
30720,32.77,-17.19,Long Beach,California,Small Business,Office Supplies
30720,1701.53,735.99,Long Beach,California,Small Business,Technology
30720,2398.9,656.95,Waterville,Maine,Small Business,Furniture
30725,16468.55,5638.75,Cheektowaga,New York,Small Business,Technology
30726,725.15,140.57,Westlake,Ohio,Home Office,Office Supplies
30727,1166.29,302.86,Mansfield,Ohio,Small Business,Office Supplies
30754,4108.17,-505.98,Derry,New Hampshire,Home Office,Furniture
30757,21.32,2.20,Tigard,Oregon,Home Office,Office Supplies
30757,457.51,-183.75,Tigard,Oregon,Home Office,Office Supplies
30759,64.79,-41.32,Los Gatos,California,Corporate,Furniture
30784,707.3,-127.94,Rotterdam,New York,Small Business,Furniture
30784,335.64,80.13,Rotterdam,New York,Small Business,Office Supplies
30785,55.81,-35.04,Edina,Minnesota,Home Office,Office Supplies
30785,373.07,149.53,Fridley,Minnesota,Home Office,Office Supplies
30786,65.91,0.76,Roswell,New Mexico,Small Business,Office Supplies
30786,72.72,-36.61,Roswell,New Mexico,Small Business,Office Supplies
30787,6477.459,1836.46,Grand Forks,North Dakota,Home Office,Technology
30820,48.01,-6.85,Abilene,Texas,Small Business,Office Supplies
30848,4324.29,298.83,Berkeley,California,Corporate,Furniture
30851,336.29,-52.14,Madison,Alabama,Consumer,Office Supplies
30852,2827.1425,713.88,Fort Collins,Colorado,Corporate,Technology
30853,41.52,-85.17,Land O Lakes,Florida,Small Business,Office Supplies
30853,254.02,123.14,Mauldin,South Carolina,Small Business,Office Supplies
30883,201.37,59.84,Lenexa,Kansas,Home Office,Office Supplies
30884,763.448,-352.96,Portland,Maine,Corporate,Furniture
30885,234.24,-151.80,Calexico,California,Corporate,Office Supplies
30886,5320.57,534.29,Palm Bay,Florida,Consumer,Office Supplies
30887,4357.117,1192.98,Los Gatos,California,Home Office,Technology
30913,143.1,36.75,Burien,Washington,Corporate,Office Supplies
30913,795.52,290.64,Des Moines,Washington,Corporate,Technology
30913,126.36,50.26,Des Moines,Washington,Corporate,Office Supplies
30913,496.62,49.86,Des Moines,Washington,Corporate,Furniture
30915,62.78,-17.75,Boardman,Ohio,Corporate,Office Supplies
30915,2836.0505,561.13,Boardman,Ohio,Corporate,Technology
30917,86.79,-45.60,Sherwood,Arkansas,Corporate,Technology
30917,753.8,-32.30,Sherwood,Arkansas,Corporate,Technology
30944,546.01,133.56,Anderson,South Carolina,Consumer,Office Supplies
30947,691.59,261.24,Plainfield,Illinois,Corporate,Office Supplies
30947,345.2,183.53,Plainfield,Illinois,Corporate,Office Supplies
30976,403.88,48.03,Clinton,Mississippi,Small Business,Technology
30981,7837.44,1817.76,Janesville,Wisconsin,Home Office,Office Supplies
30981,3653.22,-116.02,Janesville,Wisconsin,Home Office,Furniture
31040,872.97,-22.63,Yonkers,New York,Corporate,Technology
31040,545.71,-35.47,Yonkers,New York,Corporate,Office Supplies
31042,3227.38,192.31,Royal Palm Beach,Florida,Consumer,Furniture
31042,134.52,-6.04,Royal Palm Beach,Florida,Consumer,Office Supplies
31043,772.42,299.33,Carson City,Nevada,Corporate,Technology
31043,221.4675,-302.23,Carson City,Nevada,Corporate,Technology
31046,3900.531,1144.63,Cedar Hill,Texas,Corporate,Technology
31046,248.42,-58.81,Cedar Park,Texas,Corporate,Office Supplies
31072,701.16,4.56,Sandusky,Ohio,Corporate,Office Supplies
31073,1818.76,843.12,Cleveland Heights,Ohio,Home Office,Furniture
31073,4322.26,-618.95,Cleveland Heights,Ohio,Home Office,Office Supplies
31077,1955.0765,470.83,Vernon Hills,Illinois,Small Business,Technology
31078,104.46,-36.77,Boca Raton,Florida,Corporate,Technology
31106,101.9,40.52,Houma,Louisiana,Corporate,Office Supplies
31106,187.33,66.47,Houma,Louisiana,Corporate,Furniture
31106,259.17,-57.33,Houma,Louisiana,Corporate,Office Supplies
31106,4697.032,1263.01,Kenner,Louisiana,Corporate,Technology
31109,1515,219.04,Pocatello,Idaho,Small Business,Office Supplies
31111,217.93,-29.02,Hanover Park,Illinois,Corporate,Office Supplies
31138,1251.18,-1756.44,Cleveland Heights,Ohio,Small Business,Furniture
31140,13.42,-1.26,New Orleans,Louisiana,Home Office,Office Supplies
31169,254.76,109.88,Glendale Heights,Illinois,Home Office,Furniture
31170,320.57,27.95,Shreveport,Louisiana,Corporate,Technology
31171,161.02,32.19,Fridley,Minnesota,Home Office,Office Supplies
31173,169.354,-84.14,North Royalton,Ohio,Consumer,Technology
31174,4520.6,1944.38,Portsmouth,Virginia,Consumer,Office Supplies
31174,225.25,-7.59,Portsmouth,Virginia,Consumer,Office Supplies
31175,539.66,147.08,Kennesaw,Georgia,Corporate,Office Supplies
31204,215.52,75.83,Thornton,Colorado,Small Business,Furniture
31204,10.46,-0.89,Thornton,Colorado,Small Business,Office Supplies
31232,2643.15,-715.11,Burlington,Vermont,Home Office,Furniture
31233,1298.29,542.33,Los Gatos,California,Home Office,Technology
31233,19.34,-11.36,Los Gatos,California,Home Office,Office Supplies
31233,590.32,-91.31,Los Gatos,California,Home Office,Office Supplies
31233,4245.93,-626.45,Los Gatos,California,Home Office,Furniture
31237,589.78,225.26,Coos Bay,Oregon,Small Business,Office Supplies
31238,7512.03,2017.64,Creve Coeur,MO,Corporate,Office Supplies
31239,677.9,196.36,Burlington,Vermont,Corporate,Technology
31266,6573.75,1197.05,Pittsburgh,Pennsylvania,Corporate,Technology
31270,6806.66,801.72,Glendale Heights,Illinois,Corporate,Furniture
31270,891.61,-328.36,Glendale Heights,Illinois,Corporate,Furniture
31270,165.04,-112.44,Glendale Heights,Illinois,Corporate,Technology
31271,43.29,-0.36,Vancouver,Washington,Small Business,Furniture
31297,679.95,-93.30,Duluth,Minnesota,Corporate,Office Supplies
31297,1579.56,699.64,Eagan,Minnesota,Corporate,Office Supplies
31301,109.78,43.77,Lancaster,Texas,Consumer,Office Supplies
31302,4648.64,1777.67,Burke,Virginia,Small Business,Technology
31303,306.13,87.60,West Scarborough,Maine,Home Office,Office Supplies
31330,13.5,-7.90,Wake Forest,North Carolina,Corporate,Office Supplies
31330,540.64,13.89,Wake Forest,North Carolina,Corporate,Office Supplies
31364,789.01,-539.59,Bloomington,Illinois,Corporate,Office Supplies
31392,128.86,-42.81,Augusta,Maine,Home Office,Office Supplies
31392,3249.09,-1326.29,Burlington,Vermont,Home Office,Office Supplies
31393,97.57,-27.31,Frankfort,Illinois,Corporate,Furniture
31393,110.32,-32.65,Frankfort,Illinois,Corporate,Office Supplies
31399,337.2035,-120.93,Puyallup,Washington,Consumer,Technology
31426,4054.058,914.19,Bay City,Michigan,Home Office,Technology
31456,225.09,64.14,Philadelphia,Pennsylvania,Home Office,Office Supplies
31460,990.67,-365.32,Kingman,Arizona,Corporate,Office Supplies
31461,1463.42,350.82,Lake Forest,California,Corporate,Office Supplies
31492,321.68,-12.25,Lake In The Hills,Illinois,Small Business,Office Supplies
31492,971.95,-21.10,Lake In The Hills,Illinois,Small Business,Office Supplies
31492,2149.03,-235.56,Lake In The Hills,Illinois,Small Business,Office Supplies
31493,112.47,46.74,Carol City,Florida,Home Office,Furniture
31495,191.43,39.50,Friendswood,Texas,Consumer,Office Supplies
31495,1234.85,212.20,Friendswood,Texas,Consumer,Office Supplies
31520,138.71,-33.16,Metairie,Louisiana,Consumer,Furniture
31522,302.4,134.21,Scranton,Pennsylvania,Home Office,Furniture
31522,1083.37,-226.41,State College,Pennsylvania,Home Office,Furniture
31523,105.85,-44.86,Midland,Texas,Home Office,Technology
31523,179.33,-58.76,Midland,Texas,Home Office,Office Supplies
31524,1025.88,-211.33,Roseville,California,Small Business,Furniture
31552,378.08,70.48,Rosenberg,Texas,Corporate,Technology
31552,731.71,175.82,Rosenberg,Texas,Corporate,Technology
31553,4906.85,1907.94,Minnetonka,Minnesota,Corporate,Office Supplies
31555,3531.75,572.26,Palm Beach Gardens,Florida,Home Office,Furniture
31555,500.5,-153.31,Palm Beach Gardens,Florida,Home Office,Technology
31556,269.35,-14.99,Hickory,North Carolina,Consumer,Furniture
31558,3671.3,900.06,Palatine,Illinois,Home Office,Office Supplies
31558,1763.6,455.37,Palatine,Illinois,Home Office,Technology
31586,963.45,94.03,Knoxville,Tennessee,Home Office,Technology
31586,4390.029,1007.49,Knoxville,Tennessee,Home Office,Technology
31590,43.49,-21.44,Chico,California,Corporate,Technology
31590,2854.76,61.13,Chico,California,Corporate,Office Supplies
31616,182.7,-156.41,Laurel,Maryland,Consumer,Office Supplies
31616,141.08,36.96,Laurel,Maryland,Consumer,Office Supplies
31618,403.17,147.45,Granite City,Illinois,Corporate,Office Supplies
31619,114.87,-21.03,Bakersfield,California,Corporate,Office Supplies
31619,383.23,146.51,Bakersfield,California,Corporate,Furniture
31620,1108.366,178.31,Louisville,Kentucky,Home Office,Technology
31648,68.94,-32.63,Cornelius,North Carolina,Home Office,Technology
31648,74.04,-37.04,Cornelius,North Carolina,Home Office,Office Supplies
31650,1504.97,-0.31,Rochester,New Hampshire,Consumer,Technology
31681,212.12,-93.78,Conway,Arkansas,Corporate,Office Supplies
31682,3186.77,455.42,Walpole,MA,Corporate,Office Supplies
31684,89.97,23.48,Melrose Park,Illinois,Corporate,Office Supplies
31684,456.91,-328.18,Melrose Park,Illinois,Corporate,Office Supplies
31687,123.06,3.50,Memphis,Tennessee,Corporate,Office Supplies
31715,64.11,-4.09,Augusta,Maine,Small Business,Office Supplies
31715,68.5,-53.85,Pasadena,California,Small Business,Office Supplies
31715,145.19,-116.87,Pasadena,California,Small Business,Office Supplies
31718,1390.6935,168.46,Oxford,Alabama,Corporate,Technology
31718,1017.2885,-115.30,Oxford,Alabama,Corporate,Technology
31744,86.69,-43.48,Pensacola,Florida,Consumer,Office Supplies
31751,413.12,-10.22,Wausau,Wisconsin,Small Business,Office Supplies
31777,6483.42,1590.95,Russellville,Arkansas,Small Business,Furniture
31777,137.77,1.85,Russellville,Arkansas,Small Business,Office Supplies
31780,734.25,160.58,Paducah,Kentucky,Corporate,Office Supplies
31781,249.02,-282.61,Naperville,Illinois,Corporate,Office Supplies
31781,78.49,5.53,Naperville,Illinois,Corporate,Office Supplies
31809,15,-13.74,Albuquerque,New Mexico,Corporate,Office Supplies
31810,355.55,-166.74,Butte,Montana,Home Office,Furniture
31812,593.62,25.19,Mansfield,Ohio,Small Business,Office Supplies
31812,38.52,-17.34,Marion,Ohio,Small Business,Office Supplies
31842,157.26,-18.84,Titusville,Florida,Corporate,Technology
31844,2085.93,-517.73,Bountiful,Utah,Small Business,Furniture
31845,3645.12,807.29,Boston,MA,Corporate,Office Supplies
31845,114.55,28.61,Newington,Connecticut,Corporate,Office Supplies
31846,261.17,-78.84,Glen Cove,New York,Home Office,Furniture
31847,1692.28,61.00,Knoxville,Tennessee,Small Business,Technology
31872,2833.19,1409.87,Roseville,Michigan,Home Office,Office Supplies
31872,4452.65,-265.12,Roseville,Michigan,Home Office,Furniture
31873,141.59,-91.09,Racine,Wisconsin,Home Office,Office Supplies
31873,2465.5015,13.01,Racine,Wisconsin,Home Office,Technology
31873,8558.4715,2539.46,Racine,Wisconsin,Home Office,Technology
31873,236.89,-125.29,Sheboygan,Wisconsin,Home Office,Office Supplies
31874,321.95,20.76,Pontiac,Michigan,Corporate,Office Supplies
31874,13244.04,275.93,Pontiac,Michigan,Corporate,Furniture
31876,741.49,-360.18,Covington,Kentucky,Corporate,Office Supplies
31877,285.06,-211.54,Laredo,Texas,Consumer,Furniture
31878,138.95,9.63,Carlsbad,New Mexico,Home Office,Office Supplies
31878,5678.5525,1727.78,Carlsbad,New Mexico,Home Office,Technology
31907,331.53,-35.97,Laurel,Maryland,Consumer,Technology
31910,187.6375,-190.03,New Smyrna Beach,Florida,Small Business,Technology
31938,1193.62,-304.47,Pontiac,Michigan,Consumer,Furniture
31938,363.23,40.58,Port Huron,Michigan,Consumer,Furniture
31939,1506.8375,-75.01,Gilbert,Arizona,Small Business,Technology
31941,2564.45,650.73,Clinton,Iowa,Small Business,Office Supplies
31941,53.55,-43.50,Clinton,Iowa,Small Business,Office Supplies
31973,404.54,43.99,Waynesboro,Virginia,Small Business,Furniture
31973,124.89,-111.17,Waynesboro,Virginia,Small Business,Office Supplies
32000,162.16,24.95,Wauwatosa,Wisconsin,Home Office,Office Supplies
32000,15168.82,-1096.78,Wauwatosa,Wisconsin,Home Office,Furniture
32001,494.84,205.13,Reisterstown,Maryland,Small Business,Furniture
